,code,lat,lon
3314,WUN,20.0564,78.9567
3315,WUS,34.668,104.166
3316,WUX,31.574,120.288
3317,WVB,22.9667,14.4833
3318,WWK,-3.5858,143.667
3319,WWP,62.8903,-149.054
3320,WWT,62.8903,-149.054
3321,WXN,30.811,108.375
3322,WYA,-33.0608,137.516
3323,WYS,44.6876,-111.114
3324,XAD,44.4547,-79.5139
3325,XAP,-27.1325,-52.6611
3326,XAW,46.7052,-80.9219
3327,XAX,45.4389,-73.7302
3328,XAZ,47.9955,-66.6672
3329,XBE,53.9214,-90.985
3330,XBJ,32.8983,59.2631
3331,XBR,44.6353,-75.7502
3332,XCH,-10.4503,105.689
3333,XCI,49.3771,-84.7493
3334,XCM,42.4,-82.1833
3335,XCR,48.7761,4.1917
3336,XDB,50.6333,3.06667
3337,XDD,62.3587,-96.5821
3338,XDG,44.6462,-63.5739
3339,XDH,62.3587,-96.5821
3340,XDM,45.8527,-72.3912
3341,XDP,46.0884,-64.7783
3342,XDQ,42.9869,-81.2462
3343,XDS,49.3771,-84.7493
3344,XDU,62.3587,-96.5821
3345,XDV,53.9167,-1.76667
3346,XDW,62.3587,-96.5821
3347,XDX,62.3587,-96.5821
3348,XDY,46.5,-80.9667
3349,XDZ,53.8134,-101.25
3350,XEA,49.2604,-123.114
3351,XEC,42.3178,-83.0339
3352,XED,48.8669,2.78194
3353,XEE,47.6602,-72.2718
3354,XEF,49.8994,-97.1407
3355,XEG,44.2315,-76.4793
3356,XEH,48.9974,-123.821
3357,XEK,54.4994,-105.684
3358,XEL,53.8901,-68.4293
3359,XER,48.5851,7.73643
3360,XET,51.5039,0.04981
3361,XEV,59.3322,18.0624
3362,XEZ,59.1972,17.624
3363,XFD,43.3701,-80.9819
3364,XFE,47.9204,-74.6246
3365,XFG,48.5247,-64.2139
3366,XFJ,59.3723,16.5165
3367,XFK,48.3907,-77.2423
3368,XFL,46.5657,-72.7254
3369,XFM,48.6537,-123.615
3370,XFN,32.05,112.017
3371,XFP,55.5966,13.0016
3372,XFQ,47.9,-73.75
3373,XFR,55.6034,13.0008
3374,XFS,45.3116,-74.6366
3375,XFU,60.3432,17.5143
3376,XFV,43.1414,-80.2617
3377,XFW,53.5356,9.8342
3378,XFY,46.7869,-71.3708
3379,XFZ,46.7137,-71.2715
3380,XGC,55.7062,13.1876
3381,XGJ,39.8753,20.005
3382,XGK,47.8382,-64.5545
3383,XGM,52.8833,-1.97685
3384,XGR,58.5344,-65.8892
3385,XGY,49.3771,-84.7493
3386,XHJ,50.7781,6.08849
3387,XHK,44.9913,4.97828
3388,XHM,46.1847,-62.5339
3389,XHN,50.501,4.47677
3390,XHS,54.4857,-126.556
3391,XIA,43.5661,-80.1989
3392,XIB,49.3771,-84.7493
3393,XIC,27.9935,102.179
3394,XID,45.2906,-74.8516
3395,XIF,49.3771,-84.7493
3396,XIL,43.9667,116.067
3397,XIM,53.8901,-68.4293
3398,XIO,46.1445,-66.6164
3399,XIP,43.1301,-80.7566
3400,XIT,51.5039,0.04981
3401,XIY,34.3667,108.7
3402,XJL,53.8901,-68.4293
3403,XJQ,48.4339,-71.3432
3404,XKH,19.5,103
3405,XKL,3.13636,101.689
3406,XKS,53.513,-88.6475
3407,XKV,45.8997,-64.3746
3408,XLB,58.65,-97.3667
3409,XLJ,46.8,-71.25
3410,XLM,45.5,-73.5833
3411,XLQ,62.3587,-96.5821
3412,XLS,16.0503,-16.4603
3413,XLV,49.3771,-84.7493
3414,XLY,62.3587,-96.5821
3415,XLZ,44.7274,-63.5876
3416,XMH,-14.4252,-146.068
3417,XMN,24.5333,118.117
3418,XMS,-2.335,-78.1669
3419,XMY,-10.4833,142.45
3420,XNA,36.2756,-94.2955
3421,XNB,-3.08333,-67.9333
3422,XNM,52.9206,-1.075
3423,XNN,36.5678,101.862
3424,XNO,54.2,-1.26
3425,XNV,52.5214,-1.46445
3426,XNY,42.8767,-77.8826
3427,XOK,49.3771,-84.7493
3428,XOP,46.1325,-0.17616
3429,XPB,49.3203,-124.322
3430,XPF,54.6643,-2.75747
3431,XPG,48.8805,2.35459
3432,XPJ,45.6333,-0.75
3433,XPN,43.6843,-79.7588
3434,XPQ,3,101.4
3435,XPT,53.758,-2.70573
3436,XPX,45.6585,-73.5484
3437,XQE,54.3139,-2.23218
3438,XQG,55.7714,-2.00702
3439,XQH,54.3139,-2.23218
3440,XQL,54.0445,-2.79903
3441,XQP,9.4442,-84.1311
3442,XQU,49.3384,-124.392
3443,XRC,53.3304,-2.70902
3444,XRF,43.4844,5.37588
3445,XRP,46.4864,-65.0255
3446,XRU,52.3703,-1.26071
3447,XRY,36.7497,-6.06054
3448,XSC,21.5158,-71.5297
3449,XSH,47.6441,1.59046
3450,XSI,56.7819,-98.9558
3451,XSP,1.4167,103.869
3452,XSR,52.8833,-1.97685
3453,XTG,-27.9829,143.812
3454,XTK,52.8833,-1.97685
3455,XTL,58.5999,-98.349
3456,XTY,42.9432,-81.6198
3457,XUZ,32.9444,119.119
3458,XVA,52.8833,-1.97685
3459,XVB,52.8833,-1.97685
3460,XVC,54.3139,-2.23218
3461,XVG,46.9929,-94.2075
3462,XVH,54.3139,-2.23218
3463,XVJ,51.9056,-0.18868
3464,XVU,54.7775,-1.57461
3465,XVV,44.161,-77.3819
3466,XVW,57.0988,-3.99274
3467,XWD,54.7447,-2.14264
3468,XWH,53.0294,-2.17507
3469,XWK,56.2667,15.2667
3470,XWL,57.7013,11.9669
3471,XWM,59.0667,15.1126
3472,XWN,52.8833,-1.97685
3473,XWP,62.1984,17.5514
3474,XWQ,62.1984,17.5514
3475,XWR,59.2707,15.2175
3476,XWS,54.3139,-2.23218
3477,XWV,57.1079,12.249
3478,XWY,42.9414,-82.1204
3479,XWZ,62.1984,17.5514
3480,XXA,62.1984,17.5514
3481,XXD,59.2359,14.4305
3482,XXK,59.0167,16.2167
3483,XXM,58.3259,15.1313
3484,XXN,46.4931,-90.4134
3485,XXO,60.7313,14.9974
3486,XXT,43.6167,7.05
3487,XXU,62.1984,17.5514
3488,XXZ,62.3889,17.3069
3489,XYA,-9.06667,159.233
3490,XYB,60.4838,15.4344
3491,XYC,62.1984,17.5514
3492,XYD,45.75,4.85
3493,XYF,58.1621,13.5548
3494,XYH,56.0439,12.6959
3495,XYI,62.1984,17.5514
3496,XYK,58.5844,16.1925
3497,XYN,59.3091,14.1061
3498,XYP,60.1269,16.2161
3499,XYQ,59.6833,15.8167
3500,XYX,59.92,16.606
3501,XYY,59.6767,12.6425
3502,XYZ,62.6335,17.9377
3503,XZB,45.3135,-75.089
3504,XZC,42.7425,-81.7128
3505,XZJ,37.7167,28.9667
3506,XZL,53.3078,-113.584
3507,XZM,-7.45,-70.55
3508,XZN,43.9487,4.80601
3509,XZO,59.9123,10.75
3510,XZU,37.2997,-92.3047
3511,XZV,46.4833,-0.633333
3512,YAA,52.4539,-125.304
3513,YAC,51.6667,-91.8333
3514,YAG,48.6498,-93.4279
3515,YAK,59.5103,-139.668
3516,YAM,46.4853,-84.5002
3517,YAO,3.8336,11.5236
3518,YAP,9.48333,138.083
3519,YAT,52.9338,-82.392
3520,YAX,53.2519,-89.565
3521,YAY,51.3883,-56.0901
3522,YAZ,49.0797,-125.769
3523,YBB,68.5333,-89.8167
3524,YBC,49.1368,-68.1995
3525,YBG,48.3368,-70.9998
3526,YBI,53.4552,-55.7653
3527,YBK,64.3003,-96.0846
3528,YBL,49.954,-125.27
3529,YBP,28.766,104.623
3530,YBR,49.9036,-99.943
3531,YBT,57.8833,-101.683
3532,YBV,52.4333,-97.0333
3533,YBW,48.7512,-123.225
3534,YBX,51.4436,-57.1861
3535,YBZ,43.6382,-79.3466
3536,YCA,49.6833,-125
3537,YCB,69.0981,-105.134
3538,YCC,45.092,-74.56
3539,YCD,49.0521,-123.874
3540,YCG,49.3002,-117.637
3541,YCK,67.0454,-125.853
3542,YCM,43.1893,-79.1709
3543,YCO,67.8182,-115.147
3544,YCR,54.6042,-97.7607
3545,YCS,63.3358,-90.734
3546,YCU,61.3167,-98.5
3547,YCY,70.4833,-68.5167
3548,YDA,64.0448,-139.126
3549,YDF,49.2085,-57.3999
3550,YDN,51.1025,-100.06
3551,YDP,56.5333,-61.6667
3552,YDQ,55.739,-120.187
3553,YEG,53.3078,-113.584
3554,YEI,40.2546,29.5629
3555,YEK,61.1019,-94.0622
3556,YER,56,-87.6333
3557,YES,34.4382,-104.611
3558,YEV,68.3063,-133.497
3559,YFA,52.2417,-81.5917
3560,YFB,63.7514,-68.5353
3561,YFC,45.873,-66.5296
3562,YFH,51.5466,-87.9859
3563,YFJ,64.1904,-114.183
3564,YFO,54.7483,-101.83
3565,YFS,61.7556,-121.238
3566,YFX,52.3598,-55.6684
3567,YGB,49.6942,-124.516
3568,YGG,48.85,-123.5
3569,YGH,66.2653,-128.617
3570,YGJ,35.4943,133.237
3571,YGK,44.2333,-76.5833
3572,YGL,53.6256,-77.705
3573,YGO,54.55,-94.4833
3574,YGP,48.7782,-64.4738
3575,YGR,47.42,-61.7743
3576,YGT,69.3674,-81.8254
3577,YGV,50.2811,-63.6111
3578,YGW,55.2825,-77.7583
3579,YGX,56.35,-94.7167
3580,YGZ,76.425,-82.9458
3581,YHA,52.5333,-56.3
3582,YHB,52.8208,-102.324
3583,YHD,49.8284,-92.7465
3584,YHG,52.7667,-56.1
3585,YHI,70.7766,-117.831
3586,YHK,68.6337,-95.8561
3587,YHM,43.1632,-79.9266
3588,YHO,55.4667,-60.2167
3589,YHP,52.0801,-94.3094
3590,YHR,50.5013,-59.4799
3591,YHS,49.4735,-123.747
3592,YHU,45.5087,-73.4302
3593,YHY,60.8392,-115.781
3594,YHZ,44.8868,-63.5154
3595,YIF,51.2117,-58.6592
3596,YIH,30.9007,111.06
3597,YIK,62.4137,-77.9323
3598,YIN,43.9375,81.3029
3599,YIO,72.6806,-77.9981
3600,YIP,42.2385,-83.5467
3601,YIV,53.859,-94.6296
3602,YIW,0.688365,129.154
3603,YJT,48.5456,-58.5626
3604,YKA,50.7054,-120.442
3605,YKF,43.45,-80.4833
3606,YKG,60.0199,-69.9964
3607,YKL,54.8056,-66.8067
3608,YKM,46.5703,-120.54
3609,YKQ,51.485,-78.7483
3610,YKS,62.0953,129.767
3611,YKT,52.5995,-128.529
3612,YKU,53.8167,-79
3613,YLC,62.85,-69.8833
3614,YLE,63.15,-117.267
3615,YLH,52.2069,-87.9102
3616,YLL,53.3122,-110.073
3617,YLQ,47.4149,-72.7872
3618,YLW,49.9509,-119.382
3619,YMH,52.3,-55.8333
3620,YMM,56.6512,-111.246
3621,YMN,55.0872,-59.1714
3622,YMO,51.2855,-80.6131
3623,YMT,49.7793,-74.5295
3624,YMX,45.6667,-74.03
3625,YMY,45.4825,-73.5486
3626,YNA,50.1903,-61.79
3627,YNB,24.145,38.0636
3628,YNC,52.9972,-78.8333
3629,YND,45.5179,-75.5618
3630,YNE,53.9833,-97.8
3631,YNG,41.2576,-80.6648
3632,YNJ,42.65,129.5
3633,YNO,52.4953,-92.8807
3634,YNP,62.3587,-96.5821
3635,YNS,51.6896,-76.1421
3636,YNT,37.55,121.333
3637,YNY,38.0481,128.656
3638,YNZ,33.3856,120.125
3639,YOC,67.5734,-139.849
3640,YOG,51.6291,-85.954
3641,YOH,54.9357,-95.2757
3642,YOJ,58.6137,-117.163
3643,YOO,43.9263,-78.8959
3644,YOP,58.4906,-119.402
3645,YOW,45.3248,-75.6666
3646,YPB,49.2618,-124.836
3647,YPC,69.3499,-124.085
3648,YPE,56.2314,-117.448
3649,YPH,58.4575,-78.1327
3650,YPJ,58.8566,-69.3528
3651,YPL,51.4503,-90.2155
3652,YPM,51.8117,-93.9886
3653,YPO,54.9906,-85.4393
3654,YPR,54.292,-130.446
3655,YPW,49.8369,-124.496
3656,YPX,59.8141,-77.2512
3657,YPZ,54.2526,-125.773
3658,YQB,46.791,-71.3837
3659,YQC,61.0495,-69.6207
3660,YQD,53.8234,-101.205
3661,YQF,52.1786,-113.883
3662,YQG,42.2657,-82.9602
3663,YQK,49.7893,-94.3676
3664,YQL,49.6344,-112.787
3665,YQM,46.1166,-64.6883
3666,YQN,50.1667,-86.7
3667,YQQ,49.7083,-124.897
3668,YQR,50.4345,-104.655
3669,YQT,48.3718,-89.3118
3670,YQU,55.1787,-118.872
3671,YQX,48.9465,-54.5802
3672,YQY,46.1675,-60.0473
3673,YQZ,53.0275,-122.507
3674,YRA,64.1111,-117.353
3675,YRB,74.7167,-94.9667
3676,YRF,53.7084,-57.0014
3677,YRG,54.2102,-58.4141
3678,YRJ,48.52,-72.2661
3679,YRL,51.0683,-93.8015
3680,YRS,54.1623,-93.5887
3681,YRT,62.8042,-92.1026
3682,YSB,46.6229,-80.7953
3683,YSG,62.4009,-110.693
3684,YSH,44.9289,-75.9706
3685,YSJ,45.3294,-65.8903
3686,YSK,56.2385,-78.8122
3687,YSM,60.0208,-111.963
3688,YSO,54.9119,-59.7708
3689,YSR,72.9833,-84.6333
3690,YST,20.9417,95.9181
3691,YSY,72,-125.267
3692,YTD,55.3167,-97.7
3693,YTE,64.2228,-76.5337
3694,YTF,48.55,-71.65
3695,YTH,55.7999,-97.8598
3696,YTL,53.7767,-89.9697
3697,YTM,46.25,-74.5833
3698,YTQ,53.6833,-69.9333
3699,YTS,48.5655,-81.3718
3700,YTZ,43.6321,-79.3962
3701,YUB,69.4335,-133.02
3702,YUD,56.4835,-76.4426
3703,YUL,45.4562,-73.7473
3704,YUM,32.6685,-114.599
3705,YUT,66.5333,-86.25
3706,YUX,68.7804,-81.2429
3707,YUY,48.2135,-78.8287
3708,YVA,-11.7075,43.2342
3709,YVB,48.0717,-65.4614
3710,YVM,67.5412,-63.9855
3711,YVO,48.0623,-77.7896
3712,YVP,58.102,-68.4333
3713,YVQ,65.2825,-126.798
3714,YVR,49.1931,-123.172
3715,YVZ,52.6528,-94.1569
3716,YWB,61.6013,-71.9503
3717,YWG,49.9045,-97.2253
3718,YWH,70.9166,-109.985
3719,YWJ,65.1994,-123.431
3720,YWK,52.9261,-66.873
3721,YWL,52.1866,-122.068
3722,YWM,52.3333,-56
3723,YWP,52.978,-87.3578
3724,YWS,50.1333,-122.95
3725,YXC,49.6148,-115.786
3726,YXE,52.1703,-106.689
3727,YXH,50.0219,-110.722
3728,YXJ,56.2464,-120.737
3729,YXK,48.4727,-68.5044
3730,YXL,50.1153,-91.9056
3731,YXN,62.2273,-92.5948
3732,YXP,66.1349,-65.7142
3733,YXS,53.8805,-122.676
3734,YXT,54.4727,-128.577
3735,YXU,43.0285,-81.1497
3736,YXX,49.0221,-122.382
3737,YXY,60.7141,-135.076
3738,YYB,46.3564,-79.4285
3739,YYC,51.1343,-114.007
3740,YYD,54.8247,-127.181
3741,YYE,58.8429,-122.579
3742,YYF,49.4614,-119.606
3743,YYG,46.2833,-63.1333
3744,YYH,69.5466,-93.5751
3745,YYJ,48.6402,-123.43
3746,YYL,56.8617,-101.071
3747,YYQ,58.7557,-94.0678
3748,YYR,53.3263,-60.4106
3749,YYT,47.6124,-52.7425
3750,YYU,49.4098,-82.4618
3751,YYY,48.6069,-68.2111
3752,YYZ,43.685,-79.6142
3753,YZF,62.4699,-114.433
3754,YZG,62.1853,-75.6685
3755,YZP,53.2528,-131.814
3756,YZR,42.9965,-82.3078
3757,YZS,64.2,-83.3667
3758,YZT,50.6843,-127.377
3759,YZV,50.2169,-66.2654
3760,YZZ,37.0625,-95.6771
3761,ZAC,56.0763,-96.09
3762,ZAD,44.0978,15.3567
3763,ZAG,45.7402,16.0704
3764,ZAH,29.4764,60.9044
3765,ZAL,-39.6458,-73.0847
3766,ZAM,6.9244,122.061
3767,ZAQ,48.9174,11.408
3768,ZAT,27.3167,103.8
3769,ZAZ,41.6607,-1.0078
3770,ZBA,47.5487,7.58768
3771,ZBF,47.6325,-65.74
3772,ZBL,-24.3903,150.519
3773,ZBP,39.3117,-76.6183
3774,ZBR,25.445,60.3819
3775,ZCB,41.9619,21.6181
3776,ZCL,22.8972,-102.685
3777,ZCO,-38.7639,-72.6378
3778,ZDH,47.5487,7.58768
3779,ZDN,-33.9344,151.168
3780,ZDU,51.5039,0.04981
3781,ZEE,30.754,-91.3415
3782,ZEI,12.9794,11.8559
3783,ZEJ,47.7134,22.8887
3784,ZEL,52.152,-128.155
3785,ZEM,52.2399,-78.5077
3786,ZEP,39.0804,-78.4233
3787,ZEU,2.51769,30.7978
3788,ZFI,52.8833,-1.97685
3789,ZFJ,46.7124,1.71832
3790,ZFM,67.4024,-134.849
3791,ZFN,64.9,-125.583
3792,ZFQ,46.7124,1.71832
3793,ZFV,40.9946,-77.6045
3794,ZFZ,40.7145,-74.0071
3795,ZGD,41.3564,-72.0965
3796,ZGG,54.3139,-2.23218
3797,ZGH,55.6205,12.6495
3798,ZGI,54.6768,-94.1459
3799,ZGN,22.5167,113.367
3800,ZGO,50.9496,10.7087
3801,ZGS,50.3016,-60.6776
3802,ZGU,-14.25,167.5
3803,ZHA,21.2151,110.362
3804,ZHO,29.7605,-95.3698
3805,ZIF,45.4167,-75.7
3806,ZIG,12.5561,-16.2758
3807,ZIH,17.6025,-101.458
3808,ZIV,57.48,-4.22347
3809,ZJT,1.58333,110.483
3810,ZKE,52.3117,-81.6078
3811,ZKG,50.1937,-61.2817
3812,ZLN,48.0081,0.19784
3813,ZLO,19.1478,-104.56
3814,ZLS,52.8833,-1.97685
3815,ZLT,50.833,-58.9902
3816,ZLY,42.7426,-73.809
3817,ZMB,-13.1519,27.8525
3818,ZME,40.1428,-74.7267
3819,ZML,42.9471,-87.9051
3820,ZMT,54.012,-132.134
3821,ZMU,48.9174,11.408
3822,ZMY,43.8321,4.36677
3823,ZNA,49.1617,-123.893
3824,ZNB,-3.08333,-67.9333
3825,ZNE,-23.4169,119.803
3826,ZNV,4.6,-61.1
3827,ZNZ,-6.2203,39.2228
3828,ZOS,-40.6072,-73.0567
3829,ZPB,53.8648,-92.1915
3830,ZQN,-45.0217,168.737
3831,ZQW,49.9545,7.31024
3832,ZRB,50.0483,8.57041
3833,ZRD,37.5406,-77.4334
3834,ZRH,47.454,8.56137
3835,ZRJ,52.95,-91.3167
3836,ZRL,40.038,-76.3013
3837,ZRP,40.7333,-74.1667
3838,ZRT,41.7633,-72.674
3839,ZRU,42.322,-71.0918
3840,ZRV,41.8238,-71.412
3841,ZSA,24.06,-74.5331
3842,ZSE,-20.8833,55.5333
3843,ZSF,42.1039,-72.592
3844,ZSJ,53.0513,-93.2491
3845,ZSN,56.7819,-98.9558
3846,ZTA,41.3,-6.46667
3847,ZTB,50.6876,-59.3545
3848,ZTD,42.8161,-73.9442
3849,ZTE,43.1531,-77.6177
3850,ZTF,41.0464,-73.5429
3851,ZTH,37.7522,20.8847
3852,ZTI,22.8267,113.672
3853,ZTJ,40.1428,-74.7267
3854,ZTM,55.8667,-92.0833
3855,ZTN,40.217,-74.7551
3856,ZTO,42.3374,-71.0591
3857,ZTV,38.1865,-85.7462
3858,ZTY,42.3433,-71.0506
3859,ZUA,43.0958,-75.2428
3860,ZUG,47.1715,8.51622
3861,ZUH,22.277,113.557
3862,ZUM,53.5619,-64.1072
3863,ZUN,35.0843,-108.789
3864,ZVE,41.3071,-72.9249
3865,ZVK,16.5536,104.763
3866,ZVR,52.3778,9.74213
3867,ZWB,37.0294,-76.3467
3868,ZWE,-19.0133,29.1467
3869,ZWI,41.1418,-80.3211
3870,ZWS,48.7831,9.18139
3871,ZWU,38.9,-77.25
3872,ZWV,39.7393,-89.5041
3873,ZWW,36.9805,-76.4295
3874,ZXA,57.1538,-2.10679
3875,ZXE,55.9521,-3.189
3876,ZYA,52.3784,4.90016
3877,ZYK,30.7,114.35
3878,ZYL,24.9589,91.8744
3879,ZYN,43.8321,4.36677
3880,ZYP,40.7501,40.7501
3881,ZYQ,43.05,-76.1474
3882,ZYR,50.8346,4.33628
3883,ZYZ,51.1992,4.43246
3884,TNM,-81.5,0
